,spec_no,mz,intensity,signal
9483,732,606.8656873788136,10469925.875286467,0
9484,732,615.3847680609929,216160.3637706139,1
9485,732,631.3646976958288,130667.95783358,1
9486,732,640.3692346521326,2076603.3153416107,0
9487,732,640.8698809065329,1285146.9386201547,1
9488,732,665.349225531684,82246.05142288208,1
9489,732,680.2904405538746,69855.84158170843,1
9490,732,693.323157051282,384021.1148371574,1
9491,732,694.3116629050066,163866.7778257429,1
9492,732,694.4277567344137,104364.71596267752,1
9493,732,695.4113660489323,340744.357709951,1
9494,732,696.4119055675484,82764.95725562559,1
9495,732,697.3157824707031,155178.73689581736,1
9496,732,711.3330020544664,549906.8773004495,1
9497,732,712.3306632429467,147895.72167979533,1
9498,732,712.4367222586078,5048319.830009232,0
9499,732,713.4380755925582,1088218.1390541722,1
9500,732,713.4424748140223,2158800.9884295743,0
9501,732,782.4072842440762,71894.67814736838,1
9502,732,793.4122156603582,360090.2135876717,1
9503,732,794.4131311824666,94368.15475501824,1
9504,732,807.3915387944844,127682.38118854004,1
9505,732,810.3977871479962,440810.3832545307,1
9506,732,810.4033613180313,770449.5103396235,1
9507,732,811.4052645801554,214293.86285207127,1
9508,732,823.4701087154559,787271.8710944616,1
9509,732,824.4122142193625,259684.5722638406,1
9510,732,841.4782733093465,1536578.518222149,0
9511,732,841.4825929100833,2851051.4516943176,0
9512,732,842.4843967243777,759053.8193469937,1
9513,732,855.2122271113137,8616801.312361682,0
9514,732,881.1331397051946,2794652.934417551,0
9515,732,890.4298098509339,191854.28551216563,1
9516,732,906.456405994504,128362.45620297275,1
9517,732,906.4642717345688,184486.89899167148,1
9518,732,907.4554557340692,757791.2820930941,1
9519,732,908.454874395014,279746.99480740057,1
9520,732,923.4867471834508,525108.8512552152,1
9521,732,924.4878341227478,181270.079995786,1
9522,732,952.5125972828037,779757.4917931055,1
9523,732,953.5097462163312,421991.6143897149,1
9524,732,970.5235921925512,5899252.566278568,0
9525,732,971.5262827820052,2103235.358090397,0
9526,732,992.5471847209524,109301.72984484409,1
9527,732,1003.5126224093968,128098.62258626544,1
9528,732,1004.5660617273164,10764190.50873575,0
9529,732,1020.537673550152,530891.3143655191,1
9530,732,1020.543777925115,699985.7252385066,1
9531,732,1021.5355539422286,212653.3118462813,1
9532,732,1021.5447354643784,321101.99762833246,1
9533,732,1033.5705602486146,99449.44573474753,1
9534,732,1047.0411961612358,1760877.995875698,0
9535,732,1051.5759103875412,156109.85008801913,1
9536,732,1051.5850196694428,229320.65951433725,1
9537,732,1052.569232999621,340490.45217302674,1
9538,732,1053.5700741223511,103932.00020019792,1
9539,732,1054.643259133533,3431319.873377655,0
9540,732,1069.59154835124,8001223.794176085,0
9541,732,1070.5936012268066,2949747.601924777,0
9542,732,1075.1030617955112,9069301.249303564,0
9543,732,1121.460355848836,7768482.712761345,0
9544,732,1133.6268836051358,129468.79572436414,1
9545,732,1141.7831619242752,7518098.351536538,0
9546,732,1165.652533407265,116310.71528328072,1
9547,732,1182.6749301414245,1908056.700362932,0
9548,732,1183.6758751502405,890337.0574773303,0
9549,732,1183.683921883959,1613486.7772489777,0
9550,732,1187.0696042048803,1974645.4461250748,0
9551,732,1248.5717820483758,942669.8337510036,0
9552,733,101.07144948371553,112002.70826651616,1
9553,733,101.10786554449444,7358.31055956689,1
9554,733,102.05534937575057,61986.65122431677,1
9555,733,103.05556624175004,10492.861184272624,1
9556,733,104.05323448734006,20853.385766513107,1
9557,733,110.07140882982188,52648.5511757582,1
9558,733,115.0870280915023,9581.829485145534,1
9559,733,116.07094396055923,14046.265457334255,1
9560,733,119.04953355442966,6618.768078542778,1
9561,733,120.08224718119456,186390.7951998533,1
9562,733,121.08450724106632,29399.05937136341,1
9563,733,128.10726359143234,107873.6130008258,1
9564,733,129.0661004561412,17925.979586405694,1
9565,733,129.1036436957282,138180.9047413594,1
9566,733,130.0655061118623,15897.544436332508,1
9567,733,130.08689644195604,65735.73513696696,1
9568,733,130.10576984631066,10158.851252067978,1
9569,733,136.0749693490117,123104.84604756298,1
9570,733,137.07889765933749,11394.261782107922,1
9571,733,140.07077579084932,7525.27485075676,1
9572,733,141.06607731410435,10610.884082467215,1
9573,733,141.10238486654026,70658.97667551153,1
9574,733,143.08176377890766,8783.747277633003,1
9575,733,143.11752852311372,34331.726254645815,1
9576,733,147.07638787021156,8694.747400363955,1
9577,733,147.1125041247835,101658.3224423105,1
9578,733,148.11621968283583,8616.417393197586,1
9579,733,155.08222510109485,17134.6981722872,1
9580,733,155.1178528648555,26274.87448538585,1
9581,733,157.09707306652535,15396.499926517972,1
9582,733,157.13330384633426,9024.796729874924,1
9583,733,158.0901651196493,10745.316694764371,1
9584,733,159.07667436580996,10302.254574608944,1
9585,733,159.0914640221789,34651.97929890343,1
9586,733,166.06139079349143,20487.75182834679,1
9587,733,167.08414646617155,6969.40599738227,1
9588,733,169.0970607791935,59956.19260684864,1
9589,733,169.1334257838565,11806.501660112808,1
9590,733,171.07584610681042,7794.065968522184,1
9591,733,171.11275068657008,50211.88658397241,1
9592,733,173.09226894378662,13060.501851428638,1
9593,733,173.12875080248273,954504.850027171,1
9594,733,174.1305557104726,146390.6637125716,1
9595,733,175.11825894056554,25117.51290502062,1
9596,733,181.0610544903678,21686.747609961847,1
9597,733,181.09717523072325,45308.3704964527,1
9598,733,183.11288280446564,15142.88601610058,1
9599,733,183.1492492175493,15318.398615752674,1
9600,733,185.092232510806,14033.769045918258,1
9601,733,185.12828471227897,17340.728558197563,1
9602,733,185.16490106804423,19894.301937191984,1
9603,733,186.0882331197576,8929.773578259372,1
9604,733,186.12414093017577,8214.01652984619,1
9605,733,187.0714409120621,27029.29448466147,1
9606,733,187.10787380547512,11047.499091159492,1
9607,733,187.14410096406937,27466.06370228529,1
9608,733,195.0765474973804,8293.735460545895,1
9609,733,197.12859690275124,17503.545931150587,1
9610,733,198.08754861281693,35173.46397530959,1
9611,733,199.07145399613813,13071.67549828616,1
9612,733,199.10798789284445,44868.96994652488,1
9613,733,200.1392473762418,9702.017102967564,1
9614,733,201.08758872732176,16953.744705980695,1
9615,733,201.12416845453365,566922.7498824273,1
9616,733,202.12700390424885,112734.17162850802,1
9617,733,203.1035399273277,17424.204948652256,1
9618,733,204.1342041295603,20395.01733548925,1
9619,733,211.1441147814896,18642.23538758232,1
9620,733,212.10315781004687,9673.61405941174,1
9621,733,213.0872378392108,14253.919207341794,1
9622,733,215.13867389031176,19646.95164983292,1
9623,733,216.09758769444056,13977.705939919608,1
9624,733,216.1347471725109,7673.807442576386,1
9625,733,217.085908651352,9363.897387584051,1
9626,733,218.1502371325936,9255.746973647285,1
9627,733,221.12858812736744,23144.08479137338,1
9628,733,225.0982901420735,32390.45910463014,1
9629,733,225.1233169835642,9170.96990056869,1
9630,733,226.08253831129807,49253.52982888344,1
9631,733,226.11689967065308,12091.940603702222,1
9632,733,226.1551637171104,15024.68160505518,1
9633,733,227.10280320775792,17107.37512077872,1
9634,733,227.1379931667995,24005.821260405228,1
9635,733,228.13412457034207,13291.617250807742,1
9636,733,229.1180926218591,15395.112579365115,1
9637,733,230.1138381697619,10345.625061862704,1
9638,733,231.0977014190522,21490.18573521856,1
9639,733,231.11295754971096,51316.53692621322,1
9640,733,233.16502870095744,16928.10787253444,1
9641,733,234.1452056454941,25371.4040773852,1
9642,733,235.1104544259452,16014.743520449923,1
9643,733,235.14615029999703,9048.557236006764,1
9644,733,237.1300476711022,25908.17751524116,1
9645,733,240.0979188398881,27385.06883406205,1
9646,733,240.13428325598736,8902.17850163995,1
9647,733,241.0824486073506,9611.24873424702,1
9648,733,242.150040561338,19272.59257576858,1
9649,733,243.1094999593099,44016.2711651713,1
9650,733,243.13372468803428,11813.627921408795,1
9651,733,244.0926985046673,27928.644444687267,1
9652,733,244.16576890746376,39343.34375794789,1
9653,733,249.12387065706943,54116.29203404087,1
9654,733,249.15642267400568,48864.54981706099,1
9655,733,249.1635879338484,68751.14101363899,1
9656,733,250.16379113290824,15286.680899375093,1
9657,733,252.1342640496119,23647.88896123534,1
9658,733,254.1500568813748,22435.364511956108,1
9659,733,258.1087995773243,26137.423278537408,1
9660,733,258.1455423491342,12517.439800730774,1
9661,733,261.15780340456496,10116.281753839232,1
9662,733,270.1454316356298,38412.74470709291,1
9663,733,272.16559227604296,153191.97773120634,1
9664,733,273.1649692501642,41393.28689224952,1
9665,733,277.1182800292969,58601.26131150818,1
9666,733,277.1550169579777,21704.403496318395,1
9667,733,284.12491405519665,14250.539720681998,1
9668,733,292.1666100974975,43686.77868151374,1
9669,733,300.1555164576092,27540.43668469291,1
9670,733,302.7835565533415,87161.40854578448,1
9671,733,310.1762981493938,425860.2059857618,1
9672,733,311.1751614232217,37765.66344470747,1
9673,733,315.16672160707674,31501.59569996801,1
9674,733,321.1769450280803,55881.69379369177,1
9675,733,325.1872286756499,13495.862849860632,1
9676,733,329.18350913808666,9654.358636284564,1
9677,733,330.6916000615708,53529.60579408996,1
9678,733,350.1349906446528,13611.370895195798,1
9679,733,353.1827133178711,24622.79468352144,1
9680,733,357.1769624437605,11532.204538890292,1
9681,733,367.70503083657866,394687.7425166231,1
9682,733,371.1927888074867,24808.753501953863,1
9683,733,399.1883173463571,74572.42482505557,1
9684,733,410.2050125687211,16606.1239817584,1
9685,733,429.3203225264948,550495.6606574549,1
9686,733,434.2629167711413,10319.560604069684,1
9687,733,521.294071089401,28456.45517682836,1
9688,733,596.353117391133,16174.2766642207,1
9689,733,637.3256809400475,8581.477074316274,1
9690,733,706.307376437717,83523.41431873816,1
9691,733,729.9888130083476,24130.17724358545,1
9692,733,747.353454868543,8574.076628384524,1
9693,733,811.5674860541251,108720.73669850948,1
9694,733,816.2703834977447,790413.4635381952,1
9695,733,878.4253257468895,32344.85405492076,1
9696,733,879.4299435763888,13628.510488247342,1
9697,733,914.0846172032504,47636.71825944192,1
9698,733,1007.4667165249208,27717.915531727835,1
9699,733,1008.4676065890588,14526.802282511631,1
9700,733,1039.4492877686578,16554.648768674473,1
9701,733,1046.4593310439016,582848.34695742,1
9702,733,1049.450812064753,17388.282370578036,1
9703,733,1049.9470254221271,72945.04458591795,1
9704,735,101.0709603173392,26948.65166863941,1
9705,735,102.05503117433892,10527.111466473698,1
9706,735,104.05292273568108,37363.37816817277,1
9707,735,110.07109879817206,21568.58307913221,1
9708,735,120.08132414060218,34799.68534988926,1
9709,735,120.2843017578125,14515.174860226904,1
9710,735,129.10285546834712,15206.225161486333,1
9711,735,130.08833661539302,8303.282320051629,1
9712,735,131.1175682975332,18980.502319890496,1
9713,735,134.51087058303702,10379.636617970264,1
9714,735,136.07510722575094,30661.403351125955,1
9715,735,141.10225084092883,9990.236582956197,1
9716,735,147.11243756827662,11168.458044537045,1
9717,735,158.0922641096444,12349.54418392839,1
9718,735,159.0915307954709,28429.3154875496,1
9719,735,159.11257685944676,25741.799856972008,1
9720,735,169.09708779545153,11953.032320830782,1
9721,735,169.1334191566091,10643.513159713402,1
9722,735,171.11247532435826,8586.681928904398,1
9723,735,172.0714918939691,32972.409558672654,1
9724,735,173.12849788665773,15707.334980305037,1
9725,735,175.11837596159714,60634.16338326381,1
9726,735,183.14931347019865,12550.656521223167,1
9727,735,185.09215323532683,12589.093146271847,1
9728,735,185.1283358429115,12702.352444473983,1
9729,735,185.164794921875,16231.347598429988,1
9730,735,186.1235778026092,19356.40539936443,1
9731,735,187.1076547190629,30274.731491889743,1
9732,735,189.0692524358855,11235.457586623916,1
9733,735,197.12841413225448,10510.357628064838,1
9734,735,198.087269010998,13304.965452688712,1
9735,735,199.0713583727989,9455.8903144669,1
9736,735,199.10766993050623,23973.062655994145,1
9737,735,199.1807642397673,8130.741532035496,1
9738,735,201.1234792073568,13866.36548878234,1
9739,735,203.06632730235225,8202.328068324498,1
9740,735,211.1440787548351,10248.914938612948,1
9741,735,212.10308831397523,7706.420637155086,1
9742,735,213.0869115023005,8782.129781082973,1
9743,735,213.1590502135147,12178.123939469016,1
9744,735,214.1183120967206,12209.880891210743,1
9745,735,215.13830590100025,7469.635582917966,1
9746,735,216.09766614437103,15690.452717632055,1
9747,735,217.13584594726564,13521.212939857034,1
9748,735,225.1232231987848,13139.012715135885,1
9749,735,226.1184934533161,14023.109569825989,1
9750,735,227.1025835987536,61075.94950835696,1
9751,735,227.17530837286083,7545.269208853585,1
9752,735,228.1054574717646,10228.943147236369,1
9753,735,228.13391948881605,6353.544205853728,1
9754,735,229.1174134413401,8579.15664021174,1
9755,735,229.129771825686,16697.46425617275,1
9756,735,240.1341684441817,5446.025109983745,1
9757,735,242.14972832407508,39131.23998724141,1
9758,735,243.1472271135461,16239.585356584928,1
9759,735,244.0927693475153,8721.47327394256,1
9760,735,244.12915996290883,6708.289673325438,1
9761,735,244.1658003251631,7550.315920421055,1
9762,735,245.1311695066273,14862.813332908174,1
9763,735,246.15593738624275,62457.184971006114,1
9764,735,249.1587966764816,8777.375996907553,1
9765,735,266.14997018421985,10077.030612779412,1
9766,735,268.165544882588,6198.73239499673,1
9767,735,271.13923936217793,37325.25239761003,1
9768,735,271.1409385981953,48375.94134898852,1
9769,735,274.1038537522766,12965.65947718708,1
9770,735,275.11571983669114,12802.54003947714,1
9771,735,277.154292515346,10535.097760456363,1
9772,735,282.181461762617,8869.508878718085,1
9773,735,284.1240797776442,23268.229782202307,1
9774,735,294.1452335310571,7866.01545743589,1
9775,735,296.1242357658617,11862.549517729787,1
9776,735,300.155756345223,8533.27829851423,1
9777,735,300.19075978863304,9646.550193187451,1
9778,735,302.1334743185012,16166.376611213873,1
9779,735,303.1116524270053,60166.74125439341,1
9780,735,310.1389567363693,42823.47214682705,1
9781,735,310.14080810546875,49957.540690231326,1
9782,735,311.1419450274165,12520.16407273571,1
9783,735,311.1723677092908,7236.607206935509,1
9784,735,312.1546657886012,8704.795335832998,1
9785,735,314.13446997070315,19331.87255094401,1
9786,735,316.1500811153615,8645.515887830385,1
9787,735,327.2029214412608,9787.449520800976,1
9788,735,328.1501758085283,46748.87171961609,1
9789,735,329.1498718261719,11227.418600259369,1
9790,735,329.18383510786714,11991.937926457646,1
9791,735,339.2028878374797,15380.17360501173,1
9792,735,341.2179721236732,10278.462426519594,1
9793,735,342.2125497793222,10542.476966098273,1
9794,735,348.19165982601146,10708.552953010596,1
9795,735,355.19731924467,9411.669985797918,1
9796,735,359.2389215415208,50033.69662571856,1
9797,735,359.2410147727073,73748.22946661872,1
9798,735,360.2427014547681,16863.677055237786,1
9799,735,367.1971069095642,14929.812474498598,1
9800,735,369.2142808314732,8451.16389351436,1
9801,735,374.1849472434933,29595.91661363013,1
9802,735,383.19191539718446,12819.715680685387,1
9803,735,384.2248710714361,21311.091827638687,1
9804,735,385.2112630844116,14167.202125924823,1
9805,735,397.1705554742464,20634.91620051299,1
9806,735,399.2240115471606,11354.835046804175,1
9807,735,402.1777271013804,28229.31275908317,1
9808,735,402.1814024764109,38291.80062134625,1
9809,735,403.1839430244805,11989.076478089337,1
9810,735,409.2083756150572,23175.240676559828,1
9811,735,413.2042381847912,17835.722002325656,1
9812,735,415.1756642964072,12072.52100431705,1
9813,735,415.2240307212534,16407.328644220343,1
9814,735,416.1944442286636,23729.08940503669,1
9815,735,421.2170937051578,15210.800258153798,1
9816,735,421.91650765859146,102640.34615951446,1
9817,735,427.2178552951193,18907.594195341804,1
9818,735,427.22210152943927,29140.434723118942,1
9819,735,448.1670620470162,11152.118260211257,1
9820,735,466.2300636985085,10573.497837968303,1
9821,735,470.2436059091605,30031.421188174976,1
9822,735,478.2296116879112,16307.951563319826,1
9823,735,484.2372283010772,16763.337468210855,1
9824,735,486.7367490880629,16156.736266192269,1
9825,735,487.2677861405767,20704.154536459555,1
9826,735,488.1643985701196,11070.128976139022,1
9827,735,496.2376415894763,35750.12670409955,1
9828,735,496.2416840343941,36466.57500774104,1
9829,735,497.2439874993547,16718.61100379171,1
9830,735,498.2364432763474,25920.0936145242,1
9831,735,502.2507165527344,9934.461731834412,1
9832,735,505.2748927671041,13863.169454087772,1
9833,735,514.2501648206751,28495.42277069736,1
9834,735,515.2549754298011,24236.895154099133,1
9835,735,515.2626844133649,55989.65846888431,1
9836,735,516.2651725089987,18139.184276021588,1
9837,735,522.3037731396764,143548.02341398454,1
9838,735,523.3069433146242,40474.25667680597,1
9839,735,524.2346178420047,19683.10030562102,1
9840,735,542.2449958042624,80195.02996013133,1
9841,735,543.2476434509418,27077.221512554424,1
9842,735,554.653312982236,140164.67775789514,1
9843,735,572.2712948248253,15397.811466761998,1
9844,735,593.2555459415212,14361.66149668974,1
9845,735,595.3089775039764,35683.3910577321,1
9846,735,595.5997954065442,246550.56868780788,1
9847,735,596.3108032656388,15220.88673024782,1
9848,735,596.7977302551269,23942.55957622528,1
9849,735,596.8022940231979,38095.23048854898,1
9850,735,597.307488895157,28992.25946767121,1
9851,735,597.8043269404659,14169.159315509562,1
9852,735,599.3064040580805,13608.24934980295,1
9853,735,611.2661741052119,16358.255837094,1
9854,735,613.316002901269,41261.02316560695,1
9855,735,614.3262821919209,19256.64766431499,1
9856,735,615.3314400246616,12594.548687587683,1
9857,735,621.8051998210403,82787.91128687702,1
9858,735,622.3061547730099,52151.64001831131,1
9859,735,622.8070271042158,27906.82602308741,1
9860,735,626.2933210208092,14414.478910281334,1
9861,735,629.2751949417875,36764.47597518557,1
9862,735,635.388182419997,50329.46928700117,1
9863,735,636.391015660693,21408.83781262448,1
9864,735,643.3239396855156,20783.695635790493,1
9865,735,664.3292611637471,11189.880309584718,1
9866,735,665.324706423935,19707.32991846758,1
9867,735,672.2916416922016,12776.035834763576,1
9868,735,692.3271156362936,18384.21374246701,1
9869,735,700.3494222174047,14235.30899283698,1
9870,735,701.3651840881731,19971.64057663252,1
9871,735,704.8833721526779,260740.12933662257,1
9872,735,706.4257017869215,101973.57948746314,1
9873,735,707.4277453332953,39071.78265278922,1
9874,735,708.6001406285733,234955.37379902945,1
9875,735,710.3339850055285,41862.3487844546,1
9876,735,711.3355990774263,20770.69205630698,1
9877,735,728.3458216320548,46936.879640510975,1
9878,735,729.3487824976904,19716.01227144717,1
9879,735,730.3518541124132,14032.59091298267,1
9880,735,744.6310664666769,154018.12194582497,1
9881,735,779.3539930682316,18762.787459792376,1
9882,735,797.3668225518588,34469.553187087484,1
9883,735,798.3710562686792,21465.31850407748,1
9884,735,799.3708627319336,16464.937500152588,1
9885,735,815.3744781076092,30922.20621697413,1
9886,735,816.3880083173982,34778.01118308212,1
9887,735,817.390840476341,17534.078514191784,1
9888,735,821.4515458626176,66079.6603178665,1
9889,735,822.4526116748407,32086.17986316353,1
9890,735,823.4272529652577,27211.28833573701,1
9891,735,841.4297301136363,40489.90141537753,1
9892,735,842.430586751302,22582.52989400228,1
9893,735,843.4320267313751,13116.703863154458,1
9894,735,878.4276793362801,22510.078108991656,1
9895,735,879.315608712952,126169.1679539008,1
9896,735,879.4307840983073,15477.364924149286,1
9897,735,896.4340202830663,44347.46944063846,1
9898,735,897.4344063136889,22641.673590220576,1
9899,735,897.44505232994,25846.229872193,1
9900,735,908.4846926481828,107909.27611190132,1
9901,735,909.4870861288084,55356.48192851908,1
9902,735,910.470695523552,24742.34893195184,1
9903,735,914.4472534453388,45346.58926244488,1
9904,735,915.4506117422368,30567.3397562534,1
9905,735,916.4511285707272,15917.592136489611,1
9906,735,928.4539441094882,13608.701265491723,1
9907,735,928.4655934561672,24886.88689797325,1
9908,735,929.4672788816076,16603.598757021897,1
9909,735,945.8817843376888,262640.1448445465,1
9910,735,972.4706611101018,19154.02100574582,1
9911,735,985.7828418162188,103515.52323488994,1
9912,735,995.5148528992064,136798.15650918707,1
9913,735,996.5154010211384,67217.2075733265,1
9914,735,996.5230155477718,72830.1044009632,1
9915,735,997.5136727035316,19931.864412195544,1
9916,735,997.5256401829464,26945.924562352648,1
9917,735,1009.5138140226666,22049.036775087054,1
9918,735,1009.5259585173234,28424.482832680576,1
9919,735,1016.509740819268,20053.20883733576,1
9920,735,1027.529783448973,46240.09768445564,1
9921,735,1028.5304466346645,32636.60360326396,1
9922,735,1029.5108092942162,17633.818565488487,1
9923,735,1046.527841463956,25535.81122630726,1
9924,735,1064.5308584332113,21484.87671222744,1
9925,735,1065.5324361165365,14828.574990675184,1
9926,735,1082.547654353762,267420.0927873037,1
9927,735,1083.549998285149,150293.75138541908,1
9928,735,1084.5514283662685,49901.67583194508,1
9929,735,1143.531708330913,26672.55028661565,1
9930,735,1150.8958166903144,198421.0968124545,1
9931,735,1158.5703961407696,25073.25349157828,1
9932,735,1175.571947616186,19860.807717015192,1
9933,735,1192.5932425565495,41385.050673196485,1
9934,735,1193.5861578525642,76061.1583396716,1
9935,735,1194.5865361071883,47093.10767540223,1
9936,735,1195.5870895385742,19959.460054159164,1
9937,735,1210.6062515814776,175752.29047359823,1
9938,735,1211.608297321373,108047.43463826131,1
9939,735,1212.609444066098,41787.36300988448,1
9940,735,1233.5772287778143,151972.3926877349,1
9941,735,1242.6071070020444,28596.336702792443,1
9942,735,1243.6086852652895,22013.39138258016,1
9943,735,1285.597889855046,197330.82168339504,1
9944,735,1288.6512415268842,20032.977273380056,1
9945,735,1305.6719444537985,16285.694710391692,1
9946,735,1306.671077284702,21176.570272933604,1
9947,735,1323.6896107785617,132586.83544872454,1
9948,735,1324.691613011493,90165.3653741955,1
9949,735,1325.6908737909223,36231.01032036675,1
9950,735,1329.631837105637,33572.12503110165,1
9951,735,1330.631905279216,22728.01034410465,1
9952,735,1428.7070922851562,32080.36853018261,1
9953,736,129.10344492364254,27331.69522296681,1
9954,736,136.07525603141193,10908.268321714251,1
9955,736,139.06792999393164,18958.629528359623,1
9956,736,173.09221694643134,6421.774131092804,1
9957,736,175.11861925001267,23974.611576550968,1
9958,736,181.09716317949503,5152.964147832272,1
9959,736,198.1237860459548,6444.280098230411,1
9960,736,201.08686201149047,19171.52702782533,1
9961,736,216.13418834597564,19972.94213659597,1
9962,736,228.134331469266,7735.802998740718,1
9963,736,232.14058204933448,13210.10149534249,1
9964,736,269.1609451925966,16180.959030331944,1
9965,736,272.1240600266382,12522.217156694822,1
9966,736,287.1713218895165,11316.93995650008,1
9967,736,288.1187374167246,8251.006106729377,1
9968,736,292.1291412547895,8277.119714287435,1
9969,736,303.1772715250651,22583.47024769253,1
9970,736,327.16636129895096,8020.335085694895,1
9971,736,339.16659109933033,6503.096716583549,1
9972,736,357.17654884739926,11242.546189441178,1
9973,736,383.1931770230517,7734.036334791301,1
9974,736,398.203518577244,10756.855555005695,1
9975,736,401.1654545353149,10351.263854818297,1
9976,736,404.225445665632,54894.64010448456,1
9977,736,405.226571559906,11926.734972218672,1
9978,736,416.21305156074834,15622.775479534816,1
9979,736,428.2136558576816,8929.649928420955,1
9980,736,487.250018672856,15291.823138267482,1
9981,736,517.3093998953433,29395.47334830393,1
9982,736,518.3120110048885,8609.91314491891,1
9983,736,598.2859831891741,5762.856009044647,1
9984,736,616.2927080289585,26810.10104680249,1
9985,736,645.3683423494037,31077.18890673773,1
9986,736,646.3701933952375,11794.87960562733,1
9987,736,685.3136318864493,10879.615881084574,1
9988,736,703.3261452258473,16916.80010069368,1
9989,736,758.4520013332367,36324.02738914266,1
9990,736,759.4535652322973,15057.728930554493,1
9991,736,788.4121820685568,13074.623832847295,1
9992,736,798.3956180695565,17451.25724964757,1
9993,736,816.4089410053036,33110.99752821573,1
9994,736,817.4110232189875,15403.947719389562,1
9995,736,871.9679837930122,488640.5150855917,1
9996,736,887.4934291440572,34007.44514324875,1
9997,736,888.4935898289536,15538.924108320294,1
9998,736,979.4710379860618,29098.07930287448,1
9999,736,980.4730733235676,16091.766025060018,1
10000,736,1016.5351474495822,39252.86651590924,1
10001,736,1017.534333881579,21390.83749483761,1
10002,736,1044.0276166130516,27792.5968518226,1
10003,736,1107.5299479166667,28536.635961553104,1
10004,736,1144.0674196639152,38420.064006877394,1
10005,736,1144.5694922577563,23353.04154822466,1
10006,736,1179.5957675987563,86029.59099100677,1
10007,736,1179.6040888919106,37566.46772139586,1
10008,736,1180.6048843128056,31495.409312168315,1
10009,736,1242.6263694510556,62770.68019811365,1
10010,736,1243.1134533779227,76372.30352978055,1
10011,736,1251.1346750827815,498027.13000023447,1
10012,736,1251.630699282787,676598.4438268787,0
10013,736,1252.1261359117702,191661.30508989343,1
10014,736,1307.6926956531613,37016.18748624713,1
10015,736,1308.6917982397613,27520.199934681008,1
10016,736,1394.7284691000884,69817.3468284247,1
10017,736,1395.7291095236071,53062.51323671133,1
10018,736,1396.7288142903649,21108.163998819982,1
10019,736,1522.7867215161252,37956.90067171933,1
10020,736,1523.7888914807008,44667.64226782204,1
10021,736,1685.8504991319444,72217.59164663526,0
10022,736,1686.8496316763071,67210.74303780153,0
10023,737,101.0713658216523,14900.5320881169,1
10024,737,102.05536068810358,18451.04054641724,1
10025,737,110.07134002109744,68688.81239141308,1
10026,737,112.07589868102411,16165.493821269334,1
10027,737,116.07107005399816,8904.244203679702,1
10028,737,120.08120267531451,40099.30870401158,1
10029,737,129.10255372054934,20947.142533910555,1
10030,737,130.06625213623047,6532.668222300212,1
10031,737,130.08718490600586,56873.06845680443,1
10032,737,136.07528686523438,57425.93340466547,1
10033,737,141.0659247708608,7618.616998465664,1
10034,737,143.11737721761068,57854.42621622721,1
10035,737,147.11248392298603,17066.190898508266,1
10036,737,155.0822540283203,5492.754222789564,1
10037,737,156.075895165195,159285.47014201188,1
10038,737,157.09270702708852,26925.243305293,1
10039,737,157.13348676156306,6491.68523766338,1
10040,737,159.0766739501953,15356.528767700196,1
10041,737,159.09134273841732,22981.1084744813,1
10042,737,166.06124914697853,9279.972829979586,1
10043,737,169.09697711278525,6405.351105220734,1
10044,737,169.13344327141257,7845.8061506607955,1
10045,737,171.11265312997918,34526.05149404626,1
10046,737,173.092130279541,5054.24142405192,1
10047,737,173.12846385649522,15525.159877498654,1
10048,737,175.11233602105614,59954.96546246533,1
10049,737,183.11281863125888,18714.411783911964,1
10050,737,183.1491510989892,29270.06504788364,1
10051,737,185.0919894514413,59010.74324264527,1
10052,737,185.1280612782536,11513.551695407965,1
10053,737,185.1649483943331,23987.11704276265,1
10054,737,186.0917277336121,7197.046294659376,1
10055,737,187.1440423664293,7589.794338427092,1
10056,737,197.12854071423016,14509.527204631704,1
10057,737,198.08739439379264,13485.803715745942,1
10058,737,199.1078406439887,12348.906480200496,1
10059,737,199.18084147439075,7865.779084703816,1
10060,737,201.12372454007468,19192.591932932537,1
10061,737,203.10354851894687,110754.055723972,1
10062,737,204.105935886928,12028.390731375555,1
10063,737,207.1249595642089,11728.811708577474,1
10064,737,211.14422411237445,22803.01173439026,1
10065,737,212.1032780514488,7776.552873780456,1
10066,737,213.086915031312,7630.14351109096,1
10067,737,213.15952277429324,24892.754738089963,1
10068,737,215.1386580356332,12676.555684289267,1
10069,737,216.0978814859306,10524.583971344264,1
10070,737,224.1031339490736,7662.710971883826,1
10071,737,225.1593974485236,13815.048815193824,1
10072,737,226.1184649226641,9067.230782557015,1
10073,737,226.15498991935485,6736.234371923631,1
10074,737,227.1023717244466,8081.733746655782,1
10075,737,227.17527746775792,7090.634507981557,1
10076,737,228.13409105936685,16700.933394114178,1
10077,737,229.1177879680287,6672.196703910828,1
10078,737,229.34542369629952,52005.59606679624,1
10079,737,235.117431640625,220599.1635534801,1
10080,737,236.12229811543165,31077.18546241221,1
10081,737,239.1134527297247,10420.256462460473,1
10082,737,240.13445227486747,5489.272688184466,1
10083,737,242.11341054202947,189851.56756029784,1
10084,737,242.14991561226225,10164.100672348686,1
10085,737,243.11493165152413,21860.02207510812,1
10086,737,243.1342553310707,12428.523017383011,1
10087,737,244.0927418747993,7410.116010692021,1
10088,737,244.1656041762408,15576.172246775908,1
