,spec_no,mz,intensity,signal,closest_neighbor_index,closest_neighbor_distance
52845,828,186.08790153017333,14441.60523369702,1,52846,0.03637349752878549
52846,828,186.1242750277021,11011.064652182838,1,52845,0.03637349752878549
52847,828,187.07140282691992,18308.357363029067,1,52848,0.03652366484820391
52848,828,187.10792649176813,18588.91591118228,1,52849,0.03631625457518339
52849,828,187.1442427463433,41973.37952471516,1,52848,0.03631625457518339
52850,828,189.08727752791145,10966.988641567295,1,53016,1.0000000032975465
52851,828,191.1164709266257,11199.476121358826,1,52850,2.0291933987142556
52852,828,195.0759186720485,11514.978744197011,1,52853,0.036606551664021936
52853,828,195.1125252237125,13623.82019600771,1,52852,0.036606551664021936
52854,828,197.1285686033318,35335.006830272905,1,52855,0.9588911134650857
52855,828,198.08745971679687,12098.696193203396,1,52854,0.9588911134650857
52856,828,199.0714363875213,17785.919927526404,1,52857,0.03661691976230941
52857,828,199.1080533072836,13962.316894226837,1,52856,0.03661691976230941
52858,828,199.1808643965288,47220.81257808252,1,52857,0.0728110892451923
52859,828,200.1032783871605,13307.143796194166,1,52860,0.03576700760874019
52860,828,200.13904539476923,35352.39232740482,1,52859,0.03576700760874019
52861,828,201.08728785997027,13709.75941222973,1,52862,0.03677459123585436
52862,828,201.12406245120613,54620.44644768275,1,52861,0.03677459123585436
52863,828,202.12654599276456,9424.968503701566,1,52864,0.9785623763070248
52864,828,203.1051083690716,9219.173777883909,1,52863,0.9785623763070248
52865,828,204.1345509559877,18965.19555583308,1,52866,0.9622799518699594
52866,828,205.09683090785765,9857.473663366063,1,52865,0.9622799518699594
52867,828,207.1125487844036,19215.90764829969,1,53025,1.0000000043143435
52868,828,211.1083201194296,9362.976086652196,1,52869,0.036038048547595736
52869,828,211.1443581679772,32156.028362757585,1,52868,0.036038048547595736
52870,828,212.10312355170817,24483.99578353106,1,52869,0.9587653837309631
52871,828,213.08702248519992,21758.07752718244,1,52872,0.03708480156817018
52872,828,213.1241072867681,7842.338072077742,1,52873,0.034607680847358324
52873,828,213.15871496761545,25432.454245118533,1,52874,0.00190764941623911
52874,828,213.1606226170317,25615.382492390087,1,52873,0.00190764941623911
52875,828,214.1175598034756,11414.763080981138,1,52874,0.9569371864438949
52876,828,215.1051410145737,12597.941562301234,1,52877,0.03312913054733713
52877,828,215.13827014512103,44147.65296852679,1,52876,0.03312913054733713
52878,828,216.09785630967883,16808.936869222653,1,52877,0.9595861645578054
52879,828,217.08509887567087,12900.014715604422,1,52880,0.0497670822605869
52880,828,217.13486595793145,17323.586583555745,1,52879,0.0497670822605869
52881,828,219.11280385730336,14985.99089816936,1,52882,0.03655886143343423
52882,828,219.1493627187368,135034.09433367124,1,52881,0.03655886143343423
52883,828,220.2486573846511,8544.871181113585,0,52884,0.8855265528958114
52884,828,221.1341839375469,19611.540779038336,1,52883,0.8855265528958114
52885,828,223.15235811121323,25692.51699928353,1,52886,1.9709905181384784
52886,828,225.1233486293517,17135.53065179058,1,52887,0.9593277357127761
52887,828,226.0826763650645,9862.4695477693,1,52888,0.03576292449699281
52888,828,226.11843928956148,17533.67981091717,1,52887,0.03576292449699281
52889,828,226.155059753418,17522.19122213745,1,52888,0.03662046385650797
52890,828,227.10279752922528,15037.885797286091,1,52891,0.07256153431430334
52891,828,227.1753590635396,38907.11604212882,1,52890,0.07256153431430334
52892,828,228.1341998068877,34581.45436339155,1,52891,0.9588407433481052
52893,828,229.11633699737703,33688.14696497504,1,52894,0.03801574578184841
52894,828,229.15435274315888,58659.4547535528,1,52893,0.03801574578184841
52895,828,230.11313415527343,29448.30809183988,1,52894,0.958781412114547
52896,828,233.16487118279264,52276.358139331205,1,52897,1.0035661271922436
52897,828,234.16843730998488,23014.80475428869,1,52898,0.9405050281258127
52898,828,235.1089423381107,20290.681347699232,1,52899,0.03561553529729622
52899,828,235.144557873408,31949.406168739,1,52898,0.03561553529729622
52900,828,237.1265665690104,27737.364257746445,1,52899,1.982008695602417
52901,828,239.1485872411016,25159.252225847387,1,52902,0.9490979718074186
52902,828,240.09768521290903,13687.853951439767,1,52903,0.036413058052175984
52903,828,240.1340982709612,14432.99183963594,1,52902,0.036413058052175984
52904,828,242.1499842932465,29661.8320727987,1,52905,0.9602700046729638
52905,828,243.11025429791945,10860.941564289644,1,52906,0.021879565474023366
52906,828,243.13213386339348,24247.50295992372,1,52905,0.021879565474023366
52907,828,244.09278869628903,15968.690613178496,1,52908,0.038047551278054925
52908,828,244.1308362475671,9046.892752059246,1,52909,0.03455934583732301
52909,828,244.1653955934044,33627.17536465194,1,52908,0.03455934583732301
52910,828,245.1298615609852,12748.260596045566,1,52909,0.964465967580793
52911,828,247.14460909430355,150822.72167348352,1,53048,1.4261510584731965
52912,828,249.12347454791305,8636.153304120044,1,52913,0.035353384344347205
52913,828,249.1588279322574,16819.818829804135,1,52912,0.035353384344347205
52914,828,251.1499428361549,17268.884480776298,1,53050,1.0000000610307402
52915,828,252.1785079826743,26036.11292265633,1,52914,1.0285651465193837
52916,828,254.149962471802,19878.14431774034,1,52915,1.9714544891277228
52917,828,256.16705835061,20124.751156384827,1,52918,1.9413511495121156
52918,828,258.1084095001221,16151.397615130742,1,52919,0.036406842111603055
52919,828,258.1448163422337,15245.54641231473,1,52918,0.036406842111603055
52920,828,260.1966635871963,13526.519539221576,1,52921,0.9313258368395623
52921,828,261.1279894240359,15840.293604451714,1,52922,0.030211233974284823
52922,828,261.1582006580102,27770.213156948543,1,52921,0.030211233974284823
52923,828,263.1370595032687,45300.65768567021,1,52924,1.2645172135775056
52924,828,264.4015767168462,150808.81167554838,0,52923,1.2645172135775056
52925,828,266.15404860417647,21519.817492621285,1,52924,1.7524718873302731
52926,828,268.16575254826006,15602.467227164398,1,52927,1.7422535590949337
52927,828,269.908006107355,17838.276499879077,0,52928,0.23883637755267273
52928,828,270.14684248490767,11164.127505054474,1,52927,0.23883637755267273
52929,828,272.16413589430005,29084.174452365743,1,52714,2.0000046338273596
52930,828,276.1339411102565,21324.904729636368,1,52931,1.0206090443223843
52931,828,277.1545501545789,11738.79794136088,1,52930,1.0206090443223843
52932,828,280.1655014038086,12022.24224766818,1,52933,1.9803137136059945
52933,828,282.1458151174146,11452.839905847504,1,52934,0.03586562859720743
52934,828,282.1816807460118,17069.861934345085,1,52933,0.03586562859720743
52935,828,283.14332968289733,10534.079927037974,1,52936,0.03212783663394703
52936,828,283.1754575195313,29023.023637542723,1,52935,0.03212783663394703
52937,828,284.1252549115349,10515.663767625942,1,52938,0.04024358683301443
52938,828,284.1654984983679,12279.663299081532,1,52939,0.03098246648278291
52939,828,284.1964809648507,20571.684448866657,1,52938,0.03098246648278291
52940,828,288.20318547262025,10248.638685791171,1,52718,2.2288488149600574
52941,828,296.19646719999093,17498.90007974618,1,52942,0.959185697541443
52942,828,297.1556528975324,11721.699456349816,1,52941,0.959185697541443
52943,828,298.2112664116753,15079.584895853795,1,52944,0.960472599522177
52944,828,299.1717390111975,14704.840808352908,1,52943,0.960472599522177
52945,828,300.1551237364073,22679.40200821129,1,52944,0.9833847252098167
52946,828,304.41224544227566,162603.21137955642,0,52723,2.3365186142240786
52947,828,310.21180137307726,14195.989428631528,1,52948,0.9596340119620663
52948,828,311.17143538503933,21330.052966457424,1,52947,0.9596340119620663
52949,828,312.15505860692303,11711.233660595022,1,52948,0.983623221883704
52950,828,313.18775545756023,14191.470811127623,1,52949,1.032696850637194
52951,828,325.18704087393627,21234.31668079467,1,52952,0.984591386756108
52952,828,326.1716322606924,15964.333848855931,1,52951,0.984591386756108
52953,828,327.20292608686486,13698.412901988131,1,52952,1.0312938261724867
52954,828,339.2038484823824,9353.56896768435,1,52955,2.0142142052732765
52955,828,341.2180626876557,27690.16455328434,1,52954,2.0142142052732765
52956,828,350.12076963215424,45689.68404431743,0,52730,2.256940189032187
52957,828,354.0534495180566,259349.15917279976,0,53053,2.109382398519023
52958,828,357.17630814532845,13115.16685529631,1,52528,3.000000062871517
52959,828,366.76378605861095,19409.09013536405,0,52960,0.4703622393801652
52960,828,367.2341482979911,18760.252335307978,1,52959,0.4703622393801652
52961,828,385.2458576784296,26429.79557916027,1,52536,3.5889103182809703
52962,828,389.7875033206163,165883.57188293047,0,52537,3.059918504448165
52963,829,101.07104968318232,42692.17485167892,1,52964,0.9840600971125326
52964,829,102.05510978029486,39249.25611343384,1,52963,0.9840600971125326
52965,829,104.05299862693336,25787.3152086875,1,52770,1.0000000018575126
52966,829,110.07107372941644,173363.68837827723,1,52772,1.0000000271343374
52967,829,115.08682259430184,13670.878700446554,1,52968,0.9837510728987695
52968,829,116.0705736672006,12788.786870692804,1,52967,0.9837510728987695
52969,829,119.04924025902382,11622.401136508355,1,52782,1.0000000002503695
52970,829,120.08275543164984,97543.07108430249,1,52783,1.0000006672379542
52971,829,121.08432424503522,14485.9673687733,1,52784,1.0000000035626433
52972,829,127.08692138914078,11294.2321071322,1,52786,1.0000000235356465
52973,829,129.06599637489046,18925.269825482424,1,52974,0.037257443946401736
52974,829,129.10325381883686,93094.51470338358,1,52973,0.037257443946401736
52975,829,130.0499687650764,10131.047248445184,1,52976,0.016018659655372858
52976,829,130.06598742473176,14364.237248717502,1,52975,0.016018659655372858
52977,829,130.0871466274919,50575.625797860535,1,52978,0.01859482445621552
52978,829,130.10574145194812,9056.730757982305,1,52977,0.01859482445621552
52979,829,131.08450494125543,12972.891975137718,1,52978,0.9787634893073118
52980,829,136.07446614783777,137176.27108207165,1,52800,1.0000000267860942
52981,829,137.0776463651109,16809.133794795507,1,52982,0.03266791059328966
52982,829,137.11031427570418,47311.528765023926,1,52981,0.03266791059328966
52983,829,141.06588513269864,10685.74539464944,1,52984,0.036436229337027726
52984,829,141.10232136203567,18345.219079304003,1,52983,0.036436229337027726
52985,829,143.08214865209848,13174.150413513184,1,52986,0.035203201208304336
52986,829,143.1173518533068,44229.38107843584,1,52985,0.035203201208304336
52987,829,147.11188961495426,90118.8850454492,1,52811,1.000000265444301
52988,829,155.08292417173033,13914.684046467146,1,52989,0.03460895607469183
52989,829,155.11753312780502,13184.585047620409,1,52990,0.010044259095423058
52990,829,155.12757738690044,58564.9514023182,1,52989,0.010044259095423058
52991,829,156.0765000331549,35160.68253587009,1,52990,0.9489226462544593
52992,829,157.09612503287963,10879.906044053589,1,52993,0.037226780030465534
52993,829,157.1333518129101,40719.799217454616,1,52992,0.037226780030465534
52994,829,158.09078450841227,18158.27420146071,1,52993,0.9574326955021775
52995,829,159.0764550601735,14008.374899134917,1,52996,0.014985876145715338
52996,829,159.0914409363192,29007.41756222295,1,52995,0.014985876145715338
52997,829,159.11237261372227,21045.85941646945,1,52996,0.02093167740306967
52998,829,167.0845677599929,218365.74582442656,1,52825,1.0000013421185658
52999,829,169.0962604195731,13395.337043090549,1,53000,0.03710305026231708
53000,829,169.13336346983542,17035.002680940896,1,52999,0.03710305026231708
53001,829,171.075633697057,18346.262396852057,1,53002,0.03694428972090691
53002,829,171.1125779867779,33559.89895070539,1,53001,0.03694428972090691
53003,829,173.09182438097503,16308.670403932663,1,53004,0.03670440431679367
53004,829,173.12852878529182,46939.12772984101,1,53003,0.03670440431679367
53005,829,175.11827765176463,47827.52952658853,1,52835,1.0000000742254862
53006,829,181.0963431693412,9134.06903323719,1,52838,1.0000003383213838
53007,829,183.1126488579644,47865.00233764357,1,53008,0.036372317393443154
53008,829,183.14902117535783,21961.97922073044,1,53007,0.036372317393443154
53009,829,185.09200780997008,14948.406917013652,1,53010,0.03614816756200412
53010,829,185.1281559775321,48826.72768777181,1,53009,0.03614816756200412
53011,829,185.16506913521548,26197.79146620414,1,53010,0.036913157683386544
53012,829,186.125492937688,17731.64959954544,1,53013,0.9458151862644968
53013,829,187.0713081239525,11240.304653203826,1,53014,0.036560208984468545
53014,829,187.10786833293696,17210.080336032137,1,53015,0.03651718005727389
53015,829,187.14438551299423,56206.78589385004,1,53014,0.03651718005727389
53016,829,189.0873587380892,42135.80173982037,1,52850,1.0000000032975465
53017,829,195.0757102297064,248686.05291500423,1,52852,1.0000000217241047
53018,829,197.12855851546576,32999.24266304348,1,52854,1.0000000000508824
53019,829,199.0714804994548,11996.886225776438,1,53020,0.03657815086441474
53020,829,199.1080586503192,12201.667467543472,1,53019,0.03657815086441474
53021,829,199.18162381738648,98233.72133561902,1,53020,0.07356516706727234
53022,829,200.1386868762568,20577.31274583068,1,53023,0.9483701667481341
53023,829,201.08705704300493,15184.40279775392,1,53024,0.03665005306706348
53024,829,201.123707096072,37476.17215855235,1,53023,0.03665005306706348
53025,829,207.11264167513167,17730.36018407345,1,52867,1.0000000043143435
53026,829,211.1440154741395,18538.803704657643,1,53027,0.9595191270881855
53027,829,212.1035346012277,112049.61761628062,1,53026,0.9595191270881855
53028,829,213.0871308898926,16793.109486117362,1,53027,0.9835962886648986
53029,829,215.13815475383976,49659.28752826272,1,53030,0.9593490892038972
53030,829,216.09750384304365,16688.20054135304,1,53029,0.9593490892038972
53031,829,217.0845885806613,22072.89503524436,1,53030,0.9870847376176357
53032,829,220.2228306978837,13438.936836234616,0,52883,1.0003334532791461
53033,829,225.12328721702352,18409.130961062787,1,53034,0.9947521264685122
53034,829,226.11803934349203,13333.69487900644,1,53033,0.9947521264685122
53035,829,227.1748750620875,42441.15338937168,1,53036,0.9592855405390139
53036,829,228.1341606026265,17531.131042194367,1,53035,0.9592855405390139
53037,829,229.11754674818908,17551.464701198838,1,53036,0.9833861455625765
53038,829,230.14995970815983,19717.24013967334,1,52895,1.0006778309452993
53039,829,235.11048475477432,25135.00199795193,1,53040,0.03434527881151439
53040,829,235.14483003358583,20603.504149278004,1,53039,0.03434527881151439
53041,829,240.0971261324457,24693.43685411624,1,53042,0.03716388471713117
53042,829,240.13429001716284,13758.493329044988,1,53041,0.03716388471713117
53043,829,241.08261392570216,21058.27789300463,1,53042,0.9483239085393222
53044,829,242.1502773385299,26205.11121312568,1,53045,0.983272535759113
53045,829,243.133549874289,34264.417188633255,1,53046,0.9590873718262003
53046,829,244.0926372461152,17975.9385379992,1,53047,0.07324625657381034
53047,829,244.165883502689,15789.84820487036,1,53046,0.07324625657381034
53048,829,248.1614211917848,81184.42055260534,1,53049,1.0009771600923898
53049,829,249.1623983518772,36849.858508742815,1,52913,1.0000063739278173
53050,829,251.1502922091421,51222.04536852774,1,52914,1.0000000610307402
53051,829,258.1087423586378,29362.72444831156,1,53052,0.03626817383917569
53052,829,258.145010532477,26036.22131498044,1,53051,0.03626817383917569
53053,829,352.19616814379424,28424.7033560411,1,52957,2.109382398519023
53054,829,363.1871661264962,59616.17342479076,1,52959,3.713786496125004
53055,835,101.07084697913068,47543.78462295111,1,53086,1.0000000676919643
53056,835,120.08212521201686,112508.07193220708,1,53093,1.000000069398441
53057,835,129.10287097749256,71215.15665235973,1,53058,0.9842881478669483
53058,835,130.0871591253595,30823.258251441704,1,53057,0.9842881478669483
53059,835,136.07501995882248,64204.720302561385,1,53102,1.0000000330965146
53060,835,143.11712968853158,36985.53091656322,1,53108,1.0000000191268306
53061,835,147.1120786858371,49989.66854895167,1,53109,1.0000000460294516
53062,835,171.1126574297857,27960.97308792881,1,53119,1.0000000099115836
53063,835,173.12857360839843,46973.69688711727,1,53121,1.0000000054921574
53064,835,185.1283019094756,42889.332369209056,1,53065,0.03658321080339988
53065,835,185.164885120279,30015.77996134899,1,53064,0.03658321080339988
53066,835,186.1239999977939,32099.6092822523,1,53065,0.9591148775149065
53067,835,187.1443475995745,185035.175539187,1,53129,1.0000000401497275
53068,835,197.12869339689203,28637.52075138223,1,53132,1.0000000288324884
53069,835,199.1817672097472,36599.35561010682,1,53070,1.942264613213439
53070,835,201.12403182296063,36661.63039583773,1,53133,1.0000001547276818
53071,835,204.1339858750165,120852.20427222172,1,53271,2.000000055029461
53072,835,215.1378309780493,78047.00616541124,1,53136,1.0000001274070653
53073,835,227.17485038138724,31555.047995758057,1,53074,0.9589106727577246
53074,835,228.13376105414497,34013.02398539861,1,53073,0.9589106727577246
53075,835,242.14977293623247,60109.27370918761,1,53299,2.000000127642317
53076,835,285.3688339822215,72757.03768127752,0,53077,0.8067967649398042
53077,835,286.1756307471613,96397.79586767114,1,53076,0.8067967649398042
53078,835,325.1874559775166,32615.49919327648,1,53333,2.213186654834828
53079,835,341.2176511822325,48548.04157658779,1,53341,2.0000000000665623
53080,835,351.20319075436936,42196.22316374238,1,53345,2.788480465193586
53081,835,438.2713857650757,38994.38729450703,1,53358,2.5254136127304205
53082,835,537.2673563512956,35932.37828941819,1,53372,4.371097461254525
53083,835,555.3499770478575,49957.17990884381,1,53169,3.2133524325742684
53084,835,626.2467232714548,88075.53868360381,0,53185,1.0059986238861585
53085,835,666.3081268482963,58897.10987435896,1,53633,7.171909676501286
53086,836,101.07121492468792,306492.18464959186,1,53087,0.9839192992149179
53087,836,102.05513422390284,44375.966253816805,1,53086,0.9839192992149179
53088,836,104.05315677250655,102913.68035945714,1,53087,1.9980225486037142
53089,836,110.07086895829951,72731.34162605456,1,53204,1.0000001644037557
53090,836,112.087181339419,13005.669925844766,1,53205,1.0000000274384788
53091,836,115.0868310071751,27330.089407366908,1,53092,0.018116483823490626
53092,836,115.1049474909986,2629397.01920614,0,53091,0.018116483823490626
53093,836,120.08175265747496,56983.46073929524,1,53056,1.000000069398441
53094,836,127.08684182381845,13433.775755280849,1,53095,0.14076057817827348
53095,836,127.22760240199672,2445519.0570269213,0,53094,0.14076057817827348
53096,836,129.06627177682154,30006.37297408976,1,53097,0.03728240579840758
53097,836,129.10355418261994,142226.84826137123,1,53096,0.03728240579840758
53098,836,130.08682145412612,61657.92150970076,1,53099,0.018977814513476687
53099,836,130.1057992686396,13259.830267333984,1,53098,0.018977814513476687
53100,836,131.08356736970427,15718.847342471949,1,53099,0.9777681010646688
53101,836,133.04376287045687,41536.54194893215,1,53100,1.9601955007526044
53102,836,136.07527723888424,92690.29838009008,1,53103,0.6094998037028745
53103,836,136.68477704258711,941154.9129480832,0,53102,0.6094998037028745
53104,836,141.0660567792874,15697.841736432418,1,53105,0.036260417694848
53105,836,141.10231719698226,58033.26063258307,1,53104,0.036260417694848
53106,836,142.1227487003102,131986.7377324123,1,53107,0.9590639675364798
53107,836,143.0818126678467,40333.45067723592,1,53108,0.03551260611752127
53108,836,143.1173252739642,177257.7570860393,1,53107,0.03551260611752127
53109,836,147.11238209794206,83769.49590468989,1,53061,1.0000000460294516
53110,836,155.08207321166992,18314.921612024307,1,53229,1.0000005210545664
53111,836,157.09647422924377,21517.450141003257,1,53112,0.03667344977441189
53112,836,157.13314767901818,70516.66224944725,1,53111,0.03667344977441189
53113,836,158.09118933816558,19245.31374249875,1,53112,0.9580416591473977
53114,836,159.0764197200709,23326.967126835287,1,53113,0.9852303819053247
53115,836,167.08243905344318,22313.21952007663,1,53241,1.0000016861775904
53116,836,169.09708234998914,65239.09050926795,1,53117,0.03633912368940173
53117,836,169.13342147367854,89183.87271087544,1,53116,0.03633912368940173
53118,836,171.07595909966363,30016.714003123936,1,53119,0.03683912489148611
53119,836,171.11279822455512,55565.85246459113,1,53118,0.03683912489148611
53120,836,173.09221514533547,35228.18600463867,1,53121,0.03625365698036376
53121,836,173.12846880231584,33263.670396902904,1,53120,0.03625365698036376
53122,836,175.11774100509345,62465.781372444304,1,53248,1.0000001538057792
53123,836,183.11266882710868,38982.64799706645,1,53251,1.000000087743067
53124,836,185.0921006379304,97700.8879854273,1,53125,0.03623146985569292
53125,836,185.1283321077861,107445.86032540456,1,53124,0.03623146985569292
53126,836,185.16485056559245,48072.675631256105,1,53125,0.03651845780635199
53127,836,187.0718961031932,39239.34600441411,1,53128,0.03793779398870356
53128,836,187.10983389718191,67892.68341761998,1,53129,0.03479707398031451
53129,836,187.14463097116223,2755405.603410348,1,53128,0.03479707398031451
53130,836,188.1473747117985,236896.9415661964,1,53131,0.939701920977484
53131,836,189.087076632776,24335.56543517781,1,53130,0.939701920977484
53132,836,197.12845326156068,70034.74553985047,1,53068,1.0000000288324884
53133,836,201.1234755358159,66630.34819293497,1,53269,1.0000000450892654
53134,836,212.1032627854392,35114.20493708816,1,53135,0.9836248390894866
53135,836,213.08688762452869,129791.17026822436,1,53134,0.9836248390894866
53136,836,215.1383357692409,501268.16732953046,1,53277,1.0000000210518423
53137,836,216.14217337308355,77097.50581107341,1,53138,0.9409073712556904
53138,836,217.08308074433924,18132.114301261256,1,53137,0.9409073712556904
53139,836,226.1184057559607,20915.6170331847,1,53286,1.0000000379549039
53140,836,229.1180076599121,96133.87257067364,1,53289,1.000000006484631
53141,836,240.13410931541807,22668.347223554338,1,53296,1.0000000550023405
53142,836,244.16529387637124,40361.56397828413,1,53304,1.000000291770168
53143,836,258.14490062942923,31288.59089760702,1,53311,1.0000000647228475
53144,836,276.15544294877486,27763.663198262995,1,53553,2.2354220622437406
53145,836,294.1457567590428,59757.208421421805,1,53322,1.0000000628377272
53146,836,312.1549494543741,59135.56065971907,1,53330,1.0000001279871074
53147,836,328.11390597873265,84527.31986755371,1,53335,1.3525415395583889
53148,836,330.1659062780282,206648.4618891229,1,53337,1.0000001033127424
53149,836,331.1679952579693,55312.62678248691,1,53148,1.0020889799411066
53150,836,409.632451898558,1343621.5450617217,0,53355,3.7089383723601546
53151,836,417.2378117631121,140164.86057523402,1,53152,0.3347502928660333
53152,836,417.57256205597815,80184.5315756993,1,53151,0.3347502928660333
53153,836,444.244831504622,98645.40518875522,1,53154,2.0176916799552487
53154,836,446.2625231845773,124811.02134496016,1,53155,0.4940869963809291
53155,836,446.7566101809582,126719.62768095086,1,53154,0.4940869963809291
53156,836,455.267021365282,871184.2152721126,1,53157,0.5011292169368176
53157,836,455.7681505822188,365273.8658414929,1,53158,0.5010367867788545
53158,836,456.2691873689977,105665.21631871666,1,53157,0.5010367867788545
53159,836,460.6588281191595,670990.1234786479,0,53361,1.707224808986723
53160,836,471.3419831219869,52905.70918387937,0,53363,2.325259896694576
53161,836,510.3097458265314,132695.38592893686,1,53162,0.4928612651889921
53162,836,510.8026070917204,420095.2434121129,1,53161,0.4928612651889921
53163,836,511.3035597600857,220441.5442726392,1,53164,0.5004584778370713
53164,836,511.8040182379228,83157.0463743572,1,53163,0.5004584778370713
53165,836,519.3144117668494,3075287.0835818164,1,53166,0.5012121234204869
53166,836,519.8156238902699,1484053.6483495538,1,53165,0.5012121234204869
53167,836,520.3168851097158,375855.9286834794,1,53168,0.5001658241220639
53168,836,520.8170509338379,52482.77623748779,1,53167,0.5001658241220639
53169,836,552.2961869673295,105223.3583719427,1,53083,3.2133524325742684
53170,836,561.3070801884295,533562.8439980932,1,53171,0.5013104413264955
53171,836,561.808390629756,279285.7668938575,1,53172,0.5007273892040303
53172,836,562.30911801896,95833.38912560804,1,53171,0.5007273892040303
53173,836,568.3143151155703,100244.57505088855,1,53375,2.2540248331443697
53174,836,572.0219088319822,1096056.637111452,0,53173,3.707593716411907
53175,836,576.8278080622355,112904.28404633205,1,53176,0.5013725685350892
53176,836,577.3291806307706,72792.58976797624,1,53175,0.5013725685350892
53177,836,616.3479196833468,119289.6672218586,1,53178,0.4953919250091303
53178,836,616.843311608356,209669.846716773,1,53177,0.4953919250091303
53179,836,617.3445699378927,121788.6365551015,1,53178,0.5012583295367676
53180,836,618.8174106445313,125125.55378424072,1,53181,0.004465782264560403
53181,836,618.8218764267958,210432.08229679256,1,53180,0.004465782264560403
53182,836,619.323073647239,137071.40886558185,1,53181,0.5011972204431459
53183,836,625.3539899451292,2228185.2398295025,1,53184,0.5010811787793727
53184,836,625.8550711239086,1296414.0306306726,1,53183,0.5010811787793727
53185,836,626.3564193573505,415986.8533974074,1,53186,0.5005365007961018
53186,836,626.8569558581466,76549.7278983638,1,53185,0.5005365007961018
53187,836,674.355178911258,124878.05762686118,1,53188,0.5001116160857464
53188,836,674.8552905273438,80329.32289794921,1,53187,0.5001116160857464
53189,836,682.8672570949648,791078.5435861727,1,53190,0.5015572625944742
53190,836,683.3688143575592,506947.79992731777,1,53191,0.5010140614596139
53191,836,683.8698284190189,178022.0215438788,1,53192,0.5008853527151587
53192,836,684.370713771734,43564.62623722392,1,53191,0.5008853527151587
53193,836,707.4312858090358,1700728.4543342197,0,53925,10.047350785562626
53194,836,739.410563399152,137201.88890131508,1,53195,0.5006359692721389
53195,836,739.9111993684241,95374.99781438932,1,53194,0.5006359692721389
53196,836,740.4123489091982,61369.943114082766,1,53195,0.5011495407740085
53197,836,777.7450465967121,2988203.031569208,0,53634,7.02888678091831
53198,836,874.0882518999778,1680415.7862291883,0,53389,1.18553936175974
53199,836,971.9129064605736,2116996.907481566,0,53393,1.8726346593913223
53200,836,1020.5923511402028,131538.51080872133,1,53934,8.425756413724915
53201,837,101.07142491327714,37874.12514273584,1,53202,0.03647736546794533
53202,837,101.10790227874509,2523.808891110304,1,53201,0.03647736546794533
53203,837,102.0553261665513,41511.34144475126,1,53202,0.9474238878062096
53204,837,110.07144237572038,55061.98266245166,1,53089,1.0000001644037557
53205,837,112.08741559773466,8903.903876798866,1,53206,0.9839770118476991
53206,837,113.07139260958236,19120.26472722924,1,53205,0.9839770118476991
53207,837,115.0870567828755,11083.931087561905,1,53208,0.9838684475941477
53208,837,116.07092523046964,16064.984596322824,1,53207,0.9838684475941477
53209,837,119.04953012121727,11105.615286156832,1,53411,1.0000000391569486
53210,837,120.0823969779512,77933.85080820063,1,53093,1.0000002075744165
53211,837,121.08453522846376,12519.404794294756,1,53413,1.0000000180234725
53212,837,129.06615855732903,25385.30168704674,1,53213,0.037193305877195826
53213,837,129.10335186320623,54012.657681944846,1,53212,0.037193305877195826
53214,837,130.0501316161383,7487.7091286523,1,53215,0.015478958354037786
53215,837,130.06561057449233,9169.421770775572,1,53214,0.015478958354037786
53216,837,130.08744695532414,21949.45928563902,1,53217,0.018381065755932013
53217,837,130.10582802108007,3641.328716355927,1,53216,0.018381065755932013
53218,837,131.08298843971502,26314.799208506367,1,53217,0.9771604186349521
53219,837,136.0751934743067,119307.23801497968,1,53102,1.0000000035082521
53220,837,137.07895391426172,17202.51489614753,1,53429,1.0000000319694964
53221,837,140.070793286889,3460.018592766956,1,53222,0.9952324918622537
53222,837,141.06602577875125,12212.519086824968,1,53223,0.036437259529492394
53223,837,141.10246303828075,11538.0239028738,1,53222,0.036437259529492394
53224,837,143.08182058299158,16612.459058416727,1,53225,0.03561655183904122
53225,837,143.11743713483062,20557.04657100899,1,53224,0.03561655183904122
53226,837,147.07513352070958,15270.45440869292,1,53227,0.03758242069537232
53227,837,147.11271594140496,32260.200418537228,1,53226,0.03758242069537232
53228,837,153.0660733309659,5084.202352040122,1,53440,1.0000000815961583
53229,837,155.08309404926916,23274.64561734764,1,53230,0.03476982358932901
53230,837,155.1178638728585,10531.817640710064,1,53229,0.03476982358932901
53231,837,156.076350075858,13417.468029748828,1,53230,0.9584862029994952
53232,837,157.09680046469478,9096.80282266908,1,53233,0.011820631448756558
53233,837,157.10862109614354,4668.03999819288,1,53232,0.011820631448756558
53234,837,157.13351495916194,17114.004887362393,1,53233,0.024893863018405682
53235,837,158.09199787918672,11705.566019536716,1,53234,0.9584829200247782
53236,837,159.0764156187201,32990.342697898086,1,53237,0.015056486826352966
53237,837,159.09147210554644,16950.028926077215,1,53236,0.015056486826352966
53238,837,159.11178349266368,14057.84567211088,1,53237,0.020311387117232016
53239,837,161.09222387723182,26529.992789534128,1,53238,1.9804403845681406
53240,837,163.86032659774932,49560.66858102054,0,53453,2.4176171907655446
53241,837,167.08427545155473,14556.313032930995,1,53456,1.0000000034885623
53242,837,169.09722891646334,9762.414124037952,1,53243,0.036420380083711734
53243,837,169.13364929654705,28864.840108507786,1,53242,0.036420380083711734
53244,837,171.07627278134953,24752.261430264225,1,53245,0.036572696581458786
