spec_no,mz,intensity,signal
952,271.17625847893794,10161.301054918444,1
952,272.1709644268085,19531.251548544155,1
952,276.15535445440383,18191.57663847719,1
952,277.1541829050323,12131.76495069339,1
952,280.80228819097664,25610.2338644287,0
952,283.14362895594235,20238.22270133432,1
952,286.1461192943432,8888.01142407641,1
952,286.34243663713033,47140.74077400487,0
952,287.070830453359,61374.95635341758,0
952,288.20303109091776,34048.34062005885,1
952,293.10944142306926,118843.6198037125,0
952,301.05162369926364,61404.24010493743,0
952,304.1633154296875,11730.609185791016,1
952,322.1865209535111,10418.421081764753,1
952,336.9801958498527,136525.5666792727,0
952,360.38837283323767,40967.68116252582,0
952,361.0261784797705,31843.51383410099,1
952,362.0263209792803,18583.27542862802,1
952,383.5838541496382,26532.9505738646,0
952,387.188587617592,11103.774526336489,1
952,393.4731082185993,41166.53196645405,0
952,395.1742269420323,68412.19427179085,0
952,413.0485629278156,137704.3883340226,0
952,417.24647021788286,24850.00035136369,1
952,468.7645180339115,153185.7793298043,0
952,487.65253213026335,94553.03821282806,0
952,511.5602184902569,29654.84015067228,0
953,100.60646433707996,33036.519564261805,1
953,101.07125523707248,42481.3956473824,1
953,102.05532187422855,35392.862918782856,1
953,104.0531883239746,20420.384638054427,1
953,110.07098138789269,50952.97902990467,1
953,111.18397398885509,593573.9797173995,0
953,115.08690511400457,16312.621544775562,1
953,116.07086267471314,11818.199490356445,1
953,120.08217908401258,76025.56098937988,1
953,125.28190998737396,597690.0807729637,0
953,127.08673706054688,18184.34325565072,1
953,128.1072010138096,45412.76076690152,1
953,129.06611049697693,19382.378048323066,1
953,129.10412585766284,161506.4692068521,1
953,130.05006856851645,9711.460385302564,1
953,130.08756003268928,39241.8891592802,1
953,130.1059461091694,14009.725072158011,1
953,131.08355739977233,11106.403237227152,1
953,133.04344418628068,17611.265356807384,1
953,136.0747518395369,103053.6509256507,1
953,141.0658904146557,13257.387749805925,1
953,141.10240746298325,16425.98769716406,1
953,143.081832141411,13051.177138503004,1
953,143.11747669284625,29916.82646352477,1
953,147.11194413961823,67190.69968026938,1
953,155.08248236121202,27523.87320733652,1
953,155.11755546194607,19921.849262612766,1
953,157.09698804219565,14901.911543701632,1
953,157.13345252766328,27473.58518448998,1
953,158.09182970935765,16180.040677255362,1
953,159.07637714796036,29099.538007990934,1
953,159.09128886378087,43476.50681500102,1
953,167.08391291067142,12305.770119789544,1
953,169.0969745023751,20433.34931212688,1
953,169.1334174570411,33769.23005850949,1
953,171.07614297577828,19310.505784622343,1
953,171.11274510136357,22816.01806315669,1
953,173.0921796773719,16364.244426743951,1
953,173.1285726373846,124979.29051385145,1
953,174.13169521755643,15067.869278943095,1
953,175.11761156019273,54527.64161299262,1
953,181.09633922576904,17642.5055461255,1
953,183.1128510695237,66729.10000849617,1
953,183.1493352481297,12824.304640910455,1
953,185.0919551475376,16081.036643118015,1
953,185.1284398378448,45374.151831261945,1
953,185.16531372070312,31055.357017591443,1
953,186.08794706611224,16669.077538828697,1
953,186.1242537278396,12374.27637968797,1
953,187.07136203587984,14248.278187887656,1
953,187.1078751803425,68379.26798174312,1
953,187.144573702131,31692.01781802518,1
953,194.0316703187896,234188.24811643147,0
953,195.11262473281548,16444.12484990334,1
953,197.1284708443725,38199.87144273429,1
953,198.08774714999728,18467.07170219223,1
953,199.0712441732717,12637.651439589124,1
953,199.1078850612168,14946.6836653071,1
953,199.1815543675532,80175.59156109535,1
953,200.1039265432176,19073.11966171993,1
953,200.13866961443867,41139.732816033895,1
953,201.08764274351057,8207.584781751326,1
953,201.1248372395833,176377.45372814324,1
953,202.1273723401521,20802.701389881604,1
953,204.1339786829573,13387.345439246532,1
953,207.1124131407919,34469.64109026027,1
953,211.10797119140625,11899.55685577764,1
953,211.14477848556805,10221.880017307569,1
953,212.1037596311864,14668.361510356615,1
953,212.13788948596363,21178.62270495589,1
953,213.0870301733713,14699.654561775436,1
953,213.12427541750287,45438.39590930064,1
953,213.1564515183092,18420.80004358558,1
953,214.1185098024878,16512.731678745535,1
953,214.15498688107445,22305.40669377929,1
953,215.1379381896584,39353.12441605975,1
953,216.0975668875224,29722.89971293673,1
953,217.0854197734111,13389.931795517174,1
953,218.15028923882377,14062.668050964674,1
953,219.14975573969824,11680.403461524864,1
953,225.1234568173124,13460.663596949627,1
953,226.1184677597164,44398.62210531013,1
953,226.15458593835365,16409.062904464616,1
953,227.10296651761823,20857.22318201631,1
953,227.1748358457143,32133.94409078678,1
953,228.1341846026364,56485.5893785441,1
953,229.11768612619173,15881.705352807448,1
953,230.15007520324485,43609.20028618527,1
953,231.09660900070008,11231.817149053137,1
953,238.11827162568792,22960.71223086089,1
953,240.1338301634722,339791.712554666,1
953,241.1370235427154,40980.500561939625,1
953,242.1498420661223,18899.67823096201,1
953,243.13375147377573,21309.21010165796,1
953,244.09286856515067,11142.308649924142,1
953,244.1657372732011,34725.37916091132,1
953,254.15001682777188,12694.308438462724,1
953,255.1702780042376,22915.349174845785,1
953,256.1291133880615,29812.278658652307,1
953,256.1667150878906,19576.206069361368,1
953,257.1617994411017,18688.36179761989,1
953,258.14538822524503,190721.0056001008,1
953,259.14799587543195,27397.698516387205,1
953,260.19644931664214,14690.665969572205,1
953,275.17138185662736,24229.620750559792,1
953,288.2032284206814,35676.06616687775,1
953,294.1819460141909,13262.957712360196,1
953,297.155429893816,24867.659371671543,1
953,311.172748500279,16780.214465746198,1
953,311.20793254435563,43364.496942472055,1
953,329.2181617556594,324317.92566278414,1
953,330.222730986926,47979.43440934346,1
953,339.16616189890897,17274.28344643253,1
953,339.20349585828444,37941.41327260593,1
953,341.1461039091411,21136.74633269561,1
953,349.15096900576634,18106.18010597569,1
953,357.17558896791684,11058.544386550264,1
953,357.2134977754179,68772.3356123154,1
953,367.1619707145947,31879.950200295287,1
953,374.2423999023438,27274.19807230632,1
953,385.17165988498266,56342.881023220485,1
953,404.0266769910861,293549.10558516847,0
953,441.0455579372697,277933.2881622276,0
953,444.2339537954573,39463.7415027328,1
953,453.2416780432876,178561.3034793114,1
953,453.7420741971685,90694.7469706667,1
953,475.69444158751793,391702.9812423059,0
953,504.2451551848767,29202.34087689717,1
953,514.2292951957259,29487.2725277048,1
953,517.124528097745,399089.2144273175,0
953,521.308925049778,47081.43926135112,1
953,548.7232139138864,457885.0320704349,0
953,596.2132290414337,630824.5696659205,0
953,603.3129283869378,37147.70560740533,1
953,613.2941231105639,37140.85326267029,1
953,625.154477116793,348316.2270147264,0
953,631.3082560877646,126297.96761476866,1
953,648.3336112003199,16352.88084718845,1
953,650.3503812297007,23877.19838429837,1
953,660.1366708276807,56924.35765442666,0
953,707.435650306192,192364.7861463119,0
953,712.7409159095561,297800.26493893075,0
953,759.3672549452411,50990.358554613646,1
953,787.831173691871,53025.12050058806,0
953,808.4156771955819,38764.84556029747,1
953,838.4398795610226,529876.9087267799,0
953,862.9203927184265,599726.8067662574,0
953,874.6073616316265,90970.99627664805,0
953,887.4657036163522,39488.82943975101,1
953,888.451887622322,28476.87105194564,1
953,905.4727130372884,654872.4802259508,1
953,906.474752491918,251433.052657438,1
953,987.4916668242896,414723.6591649226,0
953,1061.566081740101,57226.47414269063,1
953,1075.3817572048215,338266.0320958459,0
953,1085.640563364665,361408.1486624274,0
953,1091.7616167637802,233938.48799471607,0
955,101.07142215304904,23891.04753208621,1
955,104.0529724320555,73394.71364937577,1
955,104.6077000386006,34297.42248535156,1
955,110.07168528498435,18580.001178819308,1
955,120.08150195658988,19535.35897467334,1
955,128.1072863105203,22267.992907880925,1
955,129.10284383673417,65766.77883720398,1
955,130.0867693324289,61281.18581591395,1
955,136.07532407846023,63577.433165592935,1
955,138.05493056983278,12488.600332427442,1
955,147.11221365815416,107543.00765685228,1
955,157.09638129340277,12280.052741911675,1
955,160.0975224315959,411443.0466680984,0
955,173.1285876526083,45200.28468322754,1
955,175.1187218650777,16225.31225977607,1
955,183.1130150459908,31259.73710783537,1
955,201.1237644068784,61585.61407316271,1
955,212.1031540632248,8369.308280348778,1
955,223.10812270850465,21738.17049878661,1
955,226.11867193448344,32855.90375855009,1
955,227.10280453956733,9658.356842041016,1
955,228.13453304693564,14647.068540205866,1
955,229.1183603140024,11443.259284503643,1
955,243.1093901505707,24099.10775302319,1
955,244.12958882649733,32009.922505606857,1
955,245.113139366036,22211.13468819234,1
955,251.1029284147289,27948.001373941865,1
955,260.1067085748986,69411.68027177642,1
955,262.1376359642451,129680.39011003503,1
955,262.1428356367288,184974.1070266532,1
955,263.1429781000665,22488.752754170844,1
955,314.15313443270594,64542.41817073822,1
955,349.1907947764677,40579.37392345246,1
955,361.1539399745101,35931.10523088908,1
955,375.2242888045948,95372.30503665516,1
955,376.2272263047117,21895.4135826952,1
955,377.6300900315767,287234.8424415787,0
955,392.1830315968347,23468.6113805014,1
955,460.2239883422852,39711.13981102307,1
955,479.2145439470318,21004.06070079938,1
955,486.2045630510098,252660.8403191325,0
955,538.2883192737651,55063.66227177211,1
955,539.2902628580729,20934.866063197453,1
955,574.2666631377904,40087.69497448575,1
955,625.3177719474398,94325.76088442375,1
955,625.3232793592869,43074.23370507606,1
955,626.3242653467322,29060.121379154985,1
955,671.4052706648737,608598.349289642,0
955,696.3551231590477,46572.30754776688,1
955,766.8906615249754,41307.00097896546,1
955,767.3895579370959,27494.47428820051,1
955,775.4043330265926,63368.38897775504,1
955,775.904758847993,48168.38397848195,1
955,819.4338190714518,35407.63718935649,1
955,841.4246152131453,143223.98320153277,1
955,891.4476725260416,120786.15999765108,1
955,891.9477132161459,112850.2338956197,1
955,908.4695632804152,40379.52582686987,1
955,931.9727868121604,96074.345117088,1
955,932.4709631878396,156332.2629099307,1
955,932.9698141519124,122979.83903919566,1
955,933.4698974609375,55894.95264983,1
955,940.4702063073644,38558.45166442444,1
955,940.9723946126302,657534.7243823243,1
955,940.9829636958608,1056028.9891712791,1
955,941.4711063269413,581280.2944289698,1
955,941.4837418813554,1261935.6900034102,1
955,965.54419193171,82696.75357675311,1
955,966.5459396091438,41712.47744985727,1
955,974.9954202815222,250081.8118130562,0
955,1048.5084272744,46396.56517338407,1
955,1063.5925107120734,29415.21647102362,0
955,1064.0937698578368,943164.2589383303,0
955,1080.5686416084884,76745.87442297969,1
955,1140.2271163231585,1218558.313916735,0
955,1147.244883649169,946637.9318643364,0
955,1177.5900485456482,38023.419017224274,1
955,1194.6116176425471,86577.26383404956,1
955,1195.6117429933347,54502.36812917003,1
955,1236.564957090572,908926.337869036,0
955,1289.9455912983342,1062474.5578536207,0
955,1308.690259806315,44313.38112853368,1
955,1421.734488533927,113440.88149085412,1
955,1422.7310247341125,59264.61522379643,1
956,101.07129807456798,60954.10040599243,1
956,102.0551828455042,38482.89213728985,1
956,104.0531755384508,16141.597984146283,1
956,110.07123834382064,40049.48862850741,1
956,115.08686346941828,16598.69289802516,1
956,116.01671224097684,19908.521643390395,1
956,120.08270043755846,107508.98930314904,1
956,121.0843241641396,14855.583236694336,1
956,129.06605494649787,20738.31208359568,1
956,129.10309062406867,44796.44777344748,1
956,130.08747879719485,18250.81627588571,1
956,133.04445689481847,67397.45378396427,1
956,136.0752064804609,57246.53243153344,1
956,141.0657977368458,17368.383859381618,1
956,141.10238196331522,19730.07821283755,1
956,143.11754671521362,40465.020221900304,1
956,146.09194471704677,13827.569544033742,1
956,147.11248891684556,28792.52145676437,1
956,155.08215787746764,23598.45262530026,1
956,157.0963813088157,22531.970337607643,1
956,157.13324570766716,20239.01464971498,1
956,158.09184359965352,17128.71246827659,1
956,159.07678985595703,12666.247729878907,1
956,159.0914251814673,24359.88619689611,1
956,162.02278499339582,65958.05676782846,1
956,167.083736713116,14542.29666406968,1
956,169.09690275392333,22377.2510157932,1
956,169.13328023803183,21600.570271545675,1
956,171.07590627670288,18570.23901316098,1
956,171.1127007635016,42298.40156848807,1
956,173.0921175121206,15224.00081101139,1
956,173.12852918105628,29966.2918969743,1
956,175.11812160861106,55559.70465694961,1
956,179.04850268873636,446820.3775651438,1
956,180.0515853493077,22945.375997166724,1
956,182.62569497252787,147184.0871592326,0
956,183.0763912543565,17393.3418358443,1
956,183.11284219457747,35909.558956105655,1
956,183.14918728659865,63554.75291926866,1
956,185.0920099998007,24520.28740604945,1
956,185.1279536185505,49766.79637195395,1
956,185.1648721967425,45220.83768440655,1
956,186.08758005352527,38848.446305365615,1
956,186.1237797303633,15055.99394460158,1
956,187.071450888144,14027.19912154739,1
956,187.10773355926943,14390.961379570985,1
956,187.1441225462322,42313.06008705107,1
956,189.0869092549364,16122.160000735768,1
956,195.07610681638195,15775.798649650307,1
956,197.12848288155232,38141.00226424315,1
956,199.07129143410063,22672.59216451785,1
956,199.1077012775325,18826.49982219784,1
956,199.1808298225077,26213.22531307253,1
956,200.10321415853764,28633.61542658516,1
956,200.13907853217967,26195.03995918901,1
956,201.0869982663323,17254.080594904284,1
956,201.12368575071213,44226.6318594962,1
956,207.11271153007888,17542.005307018528,1
956,211.1080056592293,22019.21160409172,1
956,211.1441103861882,50327.64459426816,1
956,212.1031699749772,28901.783570252934,1
956,213.0868569916369,24533.42277860174,1
956,213.1587042731208,40987.48121650799,1
956,214.118394431828,22095.312403141328,1
956,215.1375927235345,53134.83476660986,1
956,216.097741386218,15338.8490507242,1
956,217.08839107169,34396.38644994991,1
956,226.1183438508407,22919.67290363416,1
956,227.1028365761425,17471.10520546426,1
956,227.1751511915144,22583.389623895346,1
956,228.1341596945738,31251.157166163128,1
956,229.1174719574255,18451.72955608368,1
956,230.11347097568407,32534.33147332277,1
956,232.0748872260827,10641.119936706014,1
956,235.1076361003675,28283.68685614059,1
956,239.1138626700234,17747.732304916586,1
956,240.0975360570777,33075.560200565145,1
956,240.1339727129255,18090.703531450155,1
956,242.14979569990555,39821.888047092565,1
956,243.1330351329985,21586.41800882703,1
956,244.0926476231328,14025.681235690912,1
956,244.16575845518068,16229.976607298742,1
956,250.08558218320937,266777.63923742896,1
956,251.08797063582983,23970.86534635226,1
956,254.15012529645648,20924.439847837177,1
956,257.1244857168994,48162.08402564019,1
956,257.5289276085674,446579.2439428855,0
956,261.15787139720163,16813.55742291138,1
956,270.1084347932235,12727.409756150451,1
956,288.1183391989869,36490.0550581666,1
956,297.1560256361295,17896.385998771177,1
956,297.1918902613008,15574.723576119895,1
956,299.1717458640413,37600.51155874647,1
956,311.1711378717997,46469.687531119656,1
956,324.16512473232774,14080.920420761568,1
956,325.15112837534105,15649.844647519172,1
956,325.18696308605774,47134.797338789904,1
956,327.20316180986225,13807.29220690678,1
956,329.18252647373686,21432.326014862847,1
956,332.2837533521382,345181.7924493185,0
956,339.1662705914325,21537.44877955236,1
956,341.146160723712,13205.774504042316,1
956,342.1767517694152,25577.806223340554,1
956,343.98268760316057,208147.27276978828,0
956,346.1385556175595,33286.82414803732,1
956,346.14134988223805,33421.28363947728,1
956,346.20837713350915,23729.60176140488,1
956,356.192792721365,19495.745689322383,1
956,358.171584854126,42599.33744217039,1
956,358.21251913534627,32659.463077320925,1
956,361.1170282246154,26800.12797266172,1
956,364.1503335160818,24861.154994632765,1
956,379.1275244540856,16925.539840041612,1
956,384.20528417779497,23275.644318148148,1
956,417.17575593047087,15351.09311589304,1
956,426.7505647293245,29548.748023139105,1
956,427.23457556928514,19865.234402099784,1
956,429.2466780813117,13407.719736490752,1
956,435.1875291770127,38262.17073532223,1
956,436.1883364902453,13436.457665518428,1
956,439.22993926451096,18183.983762284908,1
956,440.2151638882832,16695.745937032607,1
956,440.747797109015,24896.417501423217,1
956,445.24486850836337,14786.846899570564,1
956,448.149237900184,11960.565551124551,1
956,452.22471973994,15260.910101175308,1
956,453.2092725038528,16074.75587171968,1
956,455.22837142944337,16610.411099247933,1
956,457.23805384050337,100378.20122692878,1
956,457.241827503049,56308.41283355903,1
956,458.2438345553985,20659.608967609485,1
956,466.1576547241211,35667.22964371681,1
956,466.16246270414575,31764.1691804052,1
956,470.2350720372693,16886.46559388473,1
956,472.2553627707741,24067.50192313761,1
956,517.9394818155628,250428.65107991244,0
956,521.2725616605411,13556.086656013733,1
956,528.3116933136738,13953.00417180719,1
956,528.9979796414249,236692.95415376825,0
956,538.2950566989273,16400.34714546014,1
956,539.2857411143544,19909.490889950983,1
956,541.2751249210563,14778.914944557371,1
956,546.2914970443094,9509.853572800315,1
956,553.6188016213796,202025.16378965083,0
956,556.3099363756526,60331.0571701036,1
956,557.309265634965,20001.48236667088,1
956,557.7552269986445,147116.22191182183,0
956,559.2895887911677,12397.778766883348,1
956,571.2848510742188,17626.017442622084,1
956,574.2868832762136,27903.66188578336,1
956,613.2277249875276,34739.43416409907,1
956,625.3289705602134,18274.57277420788,1
956,631.027380982423,260979.81434282515,0
956,645.3137361225329,80900.4889012387,1
956,645.3243899067874,39308.33204852715,1
956,646.3268415277654,14766.804537079552,1
956,653.3263607460046,28429.91346467357,1
956,666.9860502225988,432686.6720018425,0
956,668.479043553871,443790.3630143032,0
956,670.3507355087105,79426.32559197086,1
956,671.3510021633572,27901.664594067468,1
956,679.9811667057264,277584.27322442905,0
956,688.3288910460329,13998.45134502114,1
956,693.9483904701656,221680.6388296,0
956,714.0781043931927,78257.23554375704,0
956,743.2526328785375,373784.2817481572,0
956,756.5612225419675,43053.263201030335,0
956,759.3677368164062,18035.96364174792,1
956,767.4061996832127,22950.246523591948,1
956,778.1760535612342,240379.00112784584,0
956,805.3349494689612,203152.2783647159,0
956,806.4467113327901,443116.77252984,0
956,823.3656580517863,55338.6978337695,1
956,824.368179382081,26038.8564301145,1
956,880.4886926721643,53400.37998232857,1
956,881.488671065694,29657.004921107004,1
956,886.5488007410668,110656.69156885536,0
956,891.1293072066104,214991.85308567912,0
956,928.1351953237296,349631.677521031,0
956,935.1339880850026,282546.1602420505,0
956,971.5247214623896,116448.5183435086,0
957,110.07034729622504,77981.31641467843,1
957,120.08329944396289,165329.50193937172,1
957,129.10529760213998,103239.49932908097,1
957,130.08891028964644,41074.435471115656,1
957,136.0742750437246,127130.38323344752,1
957,143.1170662619851,45848.49715900999,1
957,147.1120353403671,85313.77491588487,1
957,157.13296695285374,83663.63721618918,1
957,158.0919948177443,58079.4780798314,1
957,171.11279549434266,43286.59449803583,1
957,171.14956505261168,655385.2486460122,1
957,172.15163007748671,51631.91432086315,1
957,173.12861611502512,104630.32920381,1
957,175.11664910409965,176293.05074463872,1
957,183.1124908683836,19138.62627768332,1
957,185.1287112557815,82696.47618826182,1
957,197.1288198852539,41165.654029363,1
957,199.14557998657227,282882.85666856286,1
957,199.18370449543,26827.39172537625,1
957,201.088216451774,28188.3570963709,1
957,201.1246505737305,104397.25797142388,1
957,215.11338001813075,44555.74565512266,1
957,215.13667181473744,169355.8950156245,1
957,232.14216797740747,140626.62007046083,1
957,244.16728531686883,27273.49499498453,1
957,270.18338253136835,94839.7225823258,1
957,361.1837580566406,65398.757275634765,1
957,434.9822687084087,400218.9367269758,0
957,545.3057027514515,185729.2102990072,1
957,616.3431232631607,883977.1922386796,1
957,617.3446828422817,261758.316021669,1
957,715.4098412573754,177104.97264247006,1
958,101.0708559440844,9417.718718927556,1
958,110.0709318988091,11598.75973558004,1
958,110.11466512630123,6967.567137094068,1
958,110.1703360734347,8859.168588782726,1
958,110.2265449155219,6996.384374965965,1
958,110.2830146603468,2793.462344993033,1
958,112.08680298507856,4858.018292416808,1
958,113.28376161540211,1364.0802063269118,1
958,113.33895013498706,1737.5648248805555,1
958,113.39512804359389,983.0639328683258,1
958,115.72875199624158,3915.9548503630754,1
958,115.7849677169083,5188.124324516962,1
958,115.84127367046516,4231.410360989996,1
958,115.89661350534924,1778.6145225638777,1
958,116.07053711253744,4136.665205762794,1
958,120.08124908548317,24256.49521839066,1
958,121.2332146231052,1600.5624321794087,1
958,121.28888855618912,2607.5456272268893,1
958,121.34528451314786,1595.7403233225753,1
958,125.18054624463691,4430.435299899409,1
958,125.23467667225265,5211.972620361881,1
958,125.29097512817384,4475.848263061524,1
958,125.34731595656451,1910.3392611858887,1
958,128.1068720663747,2358.657231648763,1
958,129.10342312208462,7496.808172093206,1
958,130.09046782108774,4979.844993792082,1
958,136.0753314856327,20587.80695363247,1
958,143.11754567999589,20526.73195437381,1
958,144.12127060308688,2169.9992363162155,1
958,147.11223015961824,6908.636908778438,1
958,157.1077775435014,2678.612180259011,1
958,158.0918124500334,5351.043012945145,1
958,159.0915203672467,5288.45130766281,1
958,169.1332842768455,7128.4639662528525,1
958,171.11279598467505,27104.014284048066,1
958,171.14908447833923,75465.61716269382,1
958,172.11629305387797,3352.067752135428,1
958,172.15258416362192,9582.40607689167,1
958,173.1283048930921,8200.166565102025,1
958,175.11795946107293,49332.50395899446,1
958,176.12278075445266,5071.436780808464,1
958,181.0968315346727,6575.99972793431,1
958,183.1126924456972,6647.274936282996,1
958,183.149119857454,13364.920973561975,1
958,185.0919521281813,6028.770097957427,1
958,185.16486195767865,8300.12571727024,1
958,187.1440536862328,6898.909769905938,1
958,197.12843268062903,7513.589965081984,1
958,199.10832020223293,10097.650510249248,1
958,199.1440648159134,86895.87178207825,1
958,199.17398556795987,2409.564855488864,1
958,199.187903601276,3474.0530518776127,1
958,200.14739848790543,11567.437497985497,1
958,201.0874190071138,3530.222916607079,1
958,201.12333755493165,20012.509153668085,1
958,201.14908736092704,1208.283683458964,1
958,202.12700678629167,2809.969789386366,1
958,211.1439650715261,10487.873699519943,1
958,212.1027180064808,8687.557209658933,1
958,215.1385997092887,8567.441431123916,1
958,225.1591605983153,8089.900115338863,1
958,226.1182530841556,6497.511735129696,1
958,227.13881523825904,2881.013492306796,1
958,227.17533992280897,4415.009222453073,1
958,228.1337361619962,5683.5115488065,1
958,229.1176625569661,6722.631460610414,1
958,233.16448604470432,5090.499213851324,1
958,242.1496755014552,9940.280459979973,1
958,243.1334516017133,5143.665180059013,1
958,244.1653601752387,3940.890957404242,1
958,247.88466437957567,480.6142776297323,1
958,252.1707463850055,2673.081623768946,1
958,253.1907556428382,1861.3135424858365,1
958,254.14976558542608,11407.410805423957,1
958,255.1694393332945,2277.681804516993,1
958,256.16610823527424,5100.479660383546,1
958,264.1340326581682,4229.373124077207,1
958,270.18136519042014,88071.19862640441,1
958,271.18437498570603,14544.521613878163,1
958,272.1588368733724,25336.729225638177,1
958,272.16121970678785,15089.456811126518,1
958,273.16332352062886,3766.5857138515503,1
958,280.16535785912123,2102.980432790552,1
958,282.1450809243837,10130.043087352406,1
958,282.18123946140383,10921.370598222144,1
958,283.14578508649555,5647.886277247838,1
958,283.18412040664765,1750.2310494063142,1
958,290.14612696192285,3696.6631568530656,1
958,298.1759415549794,3724.091996291588,1
958,298.2122201538086,2238.255785946846,1
958,300.1552406079841,7688.021382117994,1
958,300.1914726815573,6157.531507608367,1
958,301.1938494001116,1472.205696018764,1
958,324.22791639224505,3000.714318384496,1
958,325.22431984268314,3240.6046181366223,1
958,326.2070783576709,5536.521070672362,1
958,327.20356816830844,4162.353173995363,1
958,341.25452766978265,15175.71526678953,1
958,342.2571096112651,4267.55842172715,1
958,343.23388002291006,2553.2631265503446,1
958,353.2179312357088,21016.705723460127,1
958,354.2216874664905,7395.035659864837,1
958,369.24966808981145,11955.557589649168,1
958,370.25233734247786,3703.488725508768,1
958,371.2289730015567,14843.686146250237,1
958,372.2315311431885,4011.5505358725786,1
958,380.1246557140596,132275.9470412238,0
958,383.19282013649166,4133.147735010191,1
958,385.24863209443936,7437.059850404243,1
958,389.2143130276373,12021.658731898324,1
958,390.2163070042928,3072.3593419392905,1
958,395.2287557289083,3138.845447843037,1
958,399.2270934493453,2068.366045280739,1
958,401.2039526124664,2722.0391386928936,1
958,407.26493641246446,1037.4589710582386,1
958,424.29137745219697,945.8904864906606,1
958,425.2749441313051,2976.2952907926315,1
958,426.2748874357377,1124.1377949331,1
958,442.30320977727206,2540.0248765158,1
958,443.3051977539063,497.8293197631836,1
958,452.2873068119281,7014.218032246795,1
958,453.2897950569085,2932.4139615117974,1
958,470.29666549858007,7434.862517630917,1
958,485.7559293237063,1820.075683895904,1
958,496.275301332827,3011.138946775406,1
958,514.2874773133476,3584.7305764252283,1
958,524.2715891787881,3414.9612158223204,1
958,542.2872521932369,7651.552037708043,1
958,543.2876731872559,2530.675506258011,1
958,589.2918580520985,4356.590042823969,1
958,635.3367517089844,6124.341912027995,1
958,643.330417276016,3221.5995485089684,1
958,649.0128258599175,1080.7723557366264,1
958,649.3483011264993,1671.9139853583442,1
958,661.0239038007436,7336.247762355008,1
958,661.3550760417642,10939.7434862331,1
958,661.689851987612,6476.245746265759,1
958,662.0241214236697,2775.259412363413,1
958,663.8494270663349,12781.744753327132,1
958,664.3499420073257,10541.417786177894,1
958,664.8516126360212,4250.460380792618,1
958,688.7032948990314,3167.742234525625,1
958,689.0338986864277,4172.592097981771,1
958,689.3683355825918,2673.32693195343,1
958,694.7052921778719,4037.781638669296,1
958,695.0367709073154,7015.687511223407,1
958,695.3719412593518,4390.975032935708,1
958,695.705529170966,1658.139259962166,1
958,720.3910726864389,20969.50588932082,1
958,720.8922211518159,18587.56216133736,1
958,721.3939767491403,9788.532853380591,1
958,721.7245427274156,1433.5649632859504,1
958,722.055432879059,2027.196529494984,1
958,722.3929928428248,2176.418084957725,1
958,745.4044704642347,2313.929877414498,1
958,745.7353256858439,4043.499813027096,1
958,746.0697813982739,1944.2522894574709,1
958,784.9115605455764,14031.74337792904,1
958,785.4130371453839,13958.736703068103,1
958,785.9146267236104,7208.738959949686,1
958,811.4472308036609,1371.6563371144807,1
958,814.4062147874099,21534.40500469321,1
958,815.4082411024306,10515.89889356825,1
958,816.4106672498915,3419.294719526503,1
958,817.412492969368,19181.88600313211,1
958,818.4287731464093,5376.760592729617,1
958,841.4536228917581,12839.368818293618,1
958,841.9543963701298,12408.052991231283,1
958,842.4554785392135,6185.399824501812,1
958,891.9759570670216,16098.845858647272,1
958,891.9841808688257,13504.347464875253,1
958,892.4757685168036,17680.099210344513,1
958,892.4846486521291,13407.082453633402,1
958,892.9835583102318,10403.592406045236,1
958,942.5045419641444,18301.042992514533,1
958,943.004486757874,20709.65206013869,1
958,943.50693227284,13375.51150045822,1
958,944.0072984551664,3991.26533876352,1
958,947.4916389762582,4141.564990551441,1
958,947.9941204146834,3149.914443666572,1
958,953.4868291980492,10172.31688996275,1
958,969.0143885119209,5769.231111811496,1
958,969.513027269013,5190.902811751073,1
958,970.0127556210472,4916.0190278462005,1
958,970.5130695343016,4051.161885404587,1
958,982.0251850453458,9863.201432161552,1
958,982.5249788104364,13390.616985738505,1
958,983.0245197951192,10924.99213093459,1
958,983.5247854209808,8213.042360420686,1
958,991.0283773645558,142462.7490097309,1
958,991.5290761095412,159882.4277671947,1
958,992.0296592296858,96299.65755371228,1
958,992.5304550588312,46864.04568249549,1
958,993.0320184514386,14208.899121120638,1
958,1011.0315455581202,4399.22971348618,1
958,1019.5362874157024,15742.344079287546,1
958,1019.5440372871363,30671.14235789216,1
958,1020.0362543304582,19453.747312692496,1
958,1020.0441061949118,32451.725759965942,1
958,1020.5356474034928,16555.214142204735,1
958,1020.5443829035356,20746.1067187638,1
958,1021.044265553921,9122.75836606569,1
958,1032.5469107278964,5349.635235328985,1
958,1033.0471085442437,8134.866925530963,1
958,1033.5480794620105,5422.833295699353,1
958,1034.0465617756267,2797.008709918012,1
958,1041.551974799689,77063.90134604146,1
958,1042.052329640887,89279.56308018009,1
958,1042.5526649846831,59441.35716945002,1
958,1043.0526319804944,29264.96183224728,1
958,1043.5521933546345,9335.35234884614,1
958,1066.5677509610616,9154.534080767758,1
958,1069.5719057144656,3610.729853870023,1
958,1082.586013883178,4001.8107633088766,1
958,1091.0869225093295,31767.5833950724,1
958,1091.587030678607,38220.0480450894,1
958,1092.0882746588757,28209.682113016934,1
